941.11
928.59
1116.39
1041.27
953.63
903.55
903.55
1078.83
928.59
1016.23
941.11
878.51
978.67
1053.79
903.55
991.19
1041.27
1016.23
1041.27
966.15
1229.07
953.63
1066.31
1066.31
991.19
966.15
1003.71
218.00
